N,R2,true_gamma,sim,wg_power,wg_gamma,wg_pval,pc_power,pc_gamma,pc_pval,cd_power,cd_gamma,cd_pval
50000,0.01,-0.1,62,0,-0.0033530137756616987,0.28386759611398094,0,0.00032066931747048874,0.6218291143431612,0,-0.004946233563429007,0.2664737351709655
50000,0.01,-0.1,63,0,0.003351191382328413,0.28608716309618243,0,-5.978467558562042e-06,0.5192989903483657,0,0.0034885061446964364,0.43305355612833174
50000,0.01,-0.1,64,0,0.002217285308428458,0.4779491704828064,1,-0.0008301826370299875,0.017569647202922978,0,0.0024162217446112655,0.5875094706955422
50000,0.01,-0.1,65,0,0.001230852168493534,0.6938492698987103,1,0.000393502782098887,0.01663980245120822,0,0.007098083166622115,0.11083103827936479
50000,0.01,-0.1,66,0,-0.0016819759191758705,0.5945348811587595,0,0.0007587351203602299,0.5165141609500182,0,0.0027932407330142402,0.5285048199512429
50000,0.01,-0.1,67,0,0.004085727082424124,0.19446768700285888,0,0.0004606628546136564,0.5494710290522656,0,-0.0008286804538007251,0.8527812333935747
50000,0.01,-0.1,68,0,0.0051099517985490825,0.1046387960770771,0,0.00027037118095330333,0.23215196421223805,1,0.009699730663766441,0.02972394643945301
50000,0.01,-0.1,69,0,-0.0002793862765394892,0.9291647976701665,0,-0.0004874061851012744,0.3185245980023321,0,0.003978630399212817,0.3737750169836782
50000,0.01,-0.1,70,0,0.003480896766867125,0.2694799803986773,0,-0.0001701313707293298,0.979965431266268,0,-0.0001537050410488609,0.972453913906817
50000,0.01,-0.1,71,0,0.0011562381446050506,0.7103435439291882,0,-0.0005186428437095057,0.24772646854946334,0,-0.0007903631499207767,0.8578849910679958
50000,0.01,-0.1,72,0,-0.0007009646737374142,0.8231399225047794,0,0.0010257793507632434,0.067960866351092,0,-0.0024955040804671624,0.574276900256675
50000,0.01,-0.1,73,0,-0.0012170572423850922,0.6991383949213612,0,-0.0008171879339789055,0.46759156647392175,0,0.0026863579747787667,0.5457355884035106
50000,0.01,-0.1,74,0,-0.00485515462383066,0.12322512056773496,0,-0.0006946028384785979,0.4861792897954127,0,0.006571071230915319,0.1393843970504483
50000,0.01,-0.1,75,0,0.0011573945210068392,0.7120423755024705,0,-0.0008766487078900575,0.636837610568836,0,-0.004889459534599562,0.27254982107732095
50000,0.01,-0.1,76,0,-0.005670864191851798,0.07264819252173041,0,-0.0006380984005518493,0.3005345924038745,0,0.0029124340599571623,0.5154599749142206
50000,0.01,-0.1,77,0,-0.001384480218593582,0.6610473790157317,0,-0.0009984081715612397,0.3960863454603767,0,0.002861666203043223,0.5208634838932892
50000,0.01,-0.1,78,0,0.000320727802617407,0.9182337601220716,0,-0.0008210306143865971,0.06439793637416436,0,-0.00420898521179868,0.3458165323725203
50000,0.01,-0.1,79,0,-0.0005902609393275952,0.8514326657964953,0,0.0008110560406624051,0.8259693897231472,0,-0.005149299961856952,0.2469519463675817
50000,0.01,-0.1,80,1,-0.006311862994875255,0.0443427191537705,0,0.0005172579001670427,0.39541837741562635,0,0.005344160227314061,0.22560481328369097
50000,0.01,-0.1,81,0,-0.0015307935984447633,0.6263229987357375,0,0.0005655739953162092,0.6363857400094026,0,-0.0012255173323141048,0.7822950190265285
50000,0.01,-0.1,82,0,-0.0023003408679768697,0.4657803508365135,0,5.10529189973628e-05,0.17312774834586697,0,0.0048614305716559265,0.2739279119088044
50000,0.01,-0.1,83,0,-0.00139373979412463,0.6602790409235296,0,-0.00023379276434641908,0.756996842416964,0,-0.002225082632695408,0.6156113667263727
50000,0.01,-0.1,84,0,-0.002624499361220474,0.40653346701851445,0,-0.0007660768615111187,0.9314867550465153,0,0.0012055445201272252,0.7860248936549841
50000,0.01,-0.1,85,0,-0.004264839298949571,0.177310542936294,0,7.470847776210687e-05,0.12209756121982329,0,-0.0010565825438967247,0.8119250492326043
50000,0.01,-0.1,86,1,0.008483394718220965,0.00723197567252515,0,-0.00035906585824353634,0.11876337020274075,0,-0.0001789947551252243,0.9678143498923004
50000,0.01,-0.1,87,0,0.0036931109174586033,0.239762939080247,1,0.0005978674626434358,0.022448301781727298,0,-0.002396075252371196,0.5888023911937377
50000,0.01,-0.1,88,0,0.0008750893363651575,0.7796601660600851,0,0.0002854543905677201,0.817506154490426,0,-0.0028196011814941076,0.5256682176847155
50000,0.01,-0.1,89,0,0.0011908404750260854,0.7060723798915005,0,0.0011968924815558939,0.6787812833120319,0,-0.0029563428301874043,0.504886771501109
50000,0.01,-0.1,90,0,0.0017654011399710256,0.5769203862958985,0,-0.00041941575820095354,0.8788553375836781,0,0.0011533696387138132,0.7948117168489276
50000,0.01,-0.1,91,0,0.0015355607693663836,0.6258268423592066,0,-0.00023047508255068835,0.7324297319224471,0,0.002130076191825035,0.6307487931551496
50000,0.01,-0.1,92,0,-0.0028730471106074946,0.3592360404449715,0,-0.00038104774830212006,0.28552038510906375,0,-0.005292572100460185,0.23515507979123637
50000,0.01,-0.1,93,0,-0.002633973302034262,0.4027060089834509,0,0.0011973666772380999,0.25177897006018923,0,0.005033918341534968,0.257757891776752
50000,0.01,-0.1,94,0,0.0016396248669536984,0.6031623558507868,0,-3.821509863693083e-05,0.48516059519909993,0,-0.00041861059526534394,0.9247257368330926
50000,0.01,-0.1,95,0,0.0022664687032670056,0.4731432337749871,0,-0.0012852677633898833,0.6398923050256289,0,0.00017331582101312847,0.9688927658370375
50000,0.01,-0.1,96,0,0.001364185995330992,0.6655521959770176,0,-0.001214231124079809,0.49544159674172294,0,-0.004350017772870958,0.3333983881959173
50000,0.01,-0.1,97,0,0.0032351566945626837,0.303100743899207,0,-0.0009517205194940405,0.19691561898845977,0,0.006189729981803451,0.1649785003770256
50000,0.01,-0.1,98,0,-0.005160165748979274,0.09682572692144732,0,-0.0002708011415996767,0.9661900758860177,0,0.0012491375493643951,0.7792291270100287
50000,0.01,-0.1,99,0,0.004543679059366243,0.14690034288493584,0,-0.00040213349216112765,0.31213284935517127,0,0.0022453694484166715,0.6112742675740994
50000,0.01,-0.1,100,0,-0.0006933467878783062,0.8261236411670316,0,-0.0006182838275077925,0.5520709249437528,0,4.0656439336816843e-05,0.9926863412910276
50000,0.01,-0.1,101,0,0.003950319015456706,0.20806062457852326,1,-0.00016935680175534732,0.0409652962670316,0,-0.0062651050072403975,0.15604047375333457
50000,0.01,-0.1,102,0,-0.0020227279677400263,0.5232059535050733,0,-0.0013410891695970245,0.8175013597057615,0,-0.005037077059097315,0.2599675739382726
50000,0.01,-0.1,103,0,-4.65668402913962e-05,0.9881800205152882,0,-0.0009087061642620593,0.15452445987621366,0,0.005662236660598473,0.20208076794073632
50000,0.01,-0.1,104,0,-0.00026543766556947875,0.9326038962297956,0,2.2282727020701546e-05,0.9024555202713793,0,0.0002313847445770534,0.9585376780789718
50000,0.01,-0.1,105,0,0.004442766418071547,0.16051854028876184,0,-0.0002475811443919132,0.66833543436959,1,-0.009243315153019363,0.03796581009512449
50000,0.01,-0.1,106,0,0.0025979204397736594,0.4141809538892214,0,0.00013921165809554202,0.682853737431794,0,-0.008352922590214962,0.05837793103628544
50000,0.01,-0.1,107,0,-0.003116269447535321,0.31758095273238707,0,0.0004009789992952992,0.7504211470955318,0,0.0004797554564883066,0.9136670124975714
50000,0.01,-0.1,108,0,0.0018554004180804356,0.5572297427039357,0,-1.8922380872731277e-06,0.7991576454328099,0,0.00446885853484418,0.31505634796241605
50000,0.01,-0.1,109,0,0.0020877578525952383,0.5053014146150608,1,-0.0009403260635803166,0.012285660808323495,0,-0.0032817257807806442,0.4613908257243612
50000,0.01,-0.1,110,0,0.001939702078961335,0.5380660597055251,0,0.0007252875540167055,0.7996991243140686,0,0.0025012455505068524,0.5752268447135706
50000,0.01,-0.1,111,0,-0.0043140395062691034,0.17028213142117513,0,0.00017819406679641877,0.13548622216606643,0,-0.003459403432844017,0.43511157855267046
50000,0.01,-0.1,112,0,-0.0011711680856295354,0.707922441423287,0,0.0006408627832176966,0.4272672809417202,0,0.0009929476402336219,0.8236091121460686
50000,0.01,-0.1,113,0,-0.002752124259349095,0.3818840727118621,0,0.0005440672078436343,0.6291761088833827,0,-0.0054163772998526896,0.22613892795767077
50000,0.01,-0.1,114,0,-0.0008629256879412943,0.78531387572783,0,0.0004457187420216436,0.5569917639094735,0,-0.007810504774996635,0.08154804247757333
50000,0.01,-0.1,115,0,-0.001762226492733248,0.5741881135354372,0,-0.0003203623102093335,0.9333462864893748,0,0.0016982114244527505,0.7031960548865555
50000,0.01,-0.1,116,0,-0.003739832855874776,0.2392289979344132,0,0.00017765951825617567,0.7521212472439216,0,0.002564887924950547,0.5654546167516932
50000,0.01,-0.1,117,0,-0.0008408421759858854,0.7890741160388812,0,-0.0001280703899416074,0.9161834485627525,0,-0.004473629377396115,0.3166686596184909
50000,0.01,-0.1,118,0,0.0027085909434952362,0.38761763288450257,0,0.0002465039097257127,0.9494781435687993,0,0.002792801899751907,0.5295865661185947
50000,0.01,-0.1,119,0,0.0018438501056038809,0.5543816809094761,0,0.0003435694461721829,0.31036092607265375,0,-0.0015935599553407813,0.7192707571485208
50000,0.01,-0.1,120,0,-0.00013330790863114996,0.9662272090702522,0,0.00033238442229284806,0.8389131562248111,0,-0.0014106875166995194,0.7515096272667262
